4557233	4557266	0	-1	-1
4557266	4557300	0	-1	-1
4557300	4557334	1	469	397
4557334	4557367	1	477	393
4557367	4557400	1	477	376
4557400	4557435	1	481	381
4557435	4557466	1	485	368
4557466	4557500	1	477	360
4557500	4557534	1	481	355
4557534	4557566	1	477	343
4557566	4557600	1	481	339
4557600	4557634	1	485	335
4557634	4557667	1	485	326
4557667	4557700	1	477	326
4557700	4557734	1	473	322
4557734	4557767	1	477	326
4557767	4557800	1	477	326
4557800	4557835	1	477	335
4557835	4557867	1	485	335
4557867	4557900	1	481	339
4557900	4557935	1	481	347
4557935	4557967	1	489	347
4557967	4558000	1	489	355
4558000	4558035	1	489	364
4558035	4558067	1	498	364
4558067	4558100	1	498	372
4558100	4558135	1	494	376
4558135	4558167	1	498	381
4558167	4558200	1	498	381
4558200	4558234	1	498	381
4558234	4558267	1	502	385
4558267	4558300	1	502	393
4558300	4558334	1	502	402
4558334	4558368	1	502	402
4558368	4558399	1	515	406
4558399	4558434	1	502	410
4558434	4558467	1	515	414
4558467	4558501	1	506	414
4558501	4558534	1	506	414
4558534	4558567	1	515	406
4558567	4558601	1	510	402
4558601	4558634	1	510	402
4558634	4558667	1	506	397
4558667	4558700	1	519	393
4558700	4558734	1	506	381
4558734	4558766	1	510	368
4558766	4558806	1	506	355
4558806	4558834	1	506	347
4558834	4558867	1	502	343
4558867	4558901	1	502	335
4558901	4558934	1	502	326
4558934	4558968	1	494	318
4558968	4559001	1	502	318
4559001	4559034	1	502	309
4559034	4559068	1	498	297
4559068	4559101	1	510	293
4559101	4559134	1	510	284
4559134	4559168	1	510	276
4559168	4559201	1	515	272
4559201	4559236	1	519	268
4559236	4559268	1	519	268
4559268	4559304	1	519	259
4559304	4559335	1	527	251
4559335	4559368	1	527	251
4559368	4559401	1	531	247
4559401	4559436	1	531	247
4559436	4559468	1	531	247
4559468	4559502	1	540	247
4559502	4559535	1	540	247
4559535	4559568	1	536	251
4559568	4559600	1	548	247
4559600	4559636	1	544	251
4559636	4559667	1	548	247
4559667	4559702	1	552	251
4559702	4559736	1	552	242
4559736	4559769	1	548	238
4559769	4559801	1	540	230
4559801	4559835	1	548	221
4559835	4559867	1	548	221
4559867	4559901	1	540	221
4559901	4559936	1	544	217
4559936	4559967	1	540	221
4559967	4600001	1	531	213
4600001	4600035	1	531	221
4600035	4600068	1	527	209
4600068	4600102	1	527	209
4600102	4600136	1	523	213
4600136	4600169	1	527	217
4600169	4600202	1	523	213
4600202	4600236	1	519	217
4600236	4600268	1	515	221
4600268	4600301	1	515	221
4600301	4600336	1	519	217
4600336	4600368	1	515	221
4600368	4600402	1	515	230
4600402	4600436	1	515	221
4600436	4600468	1	515	230
4600468	4600503	1	506	230
4600503	4600536	1	510	242
4600536	4600568	1	502	242
4600568	4600602	1	502	251
4600602	4600636	1	502	251
4600636	4600669	1	506	255
4600669	4600703	1	502	259
4600703	4600738	1	502	259
4600738	4600768	1	502	259
4600768	4600802	1	502	259
4600802	4600837	1	498	263
4600837	4600869	1	502	276
4600869	4600903	1	502	276
4600903	4600938	1	498	272
4600938	4600970	1	498	272
4600970	4601002	1	502	268
4601002	4601038	1	498	272
4601038	4601069	1	506	280
4601069	4601102	1	502	276
4601102	4601138	1	506	280
4601138	4601169	1	498	280
4601169	4601202	1	502	284
4601202	4601238	1	502	284
4601238	4601269	1	502	276
4601269	4601303	1	506	288
4601303	4601338	1	506	288
4601338	4601369	1	502	284
4601369	4601402	1	510	293
4601402	4601438	1	510	293
4601438	4601470	1	510	293
4601470	4601504	1	498	297
4601504	4601538	1	506	297
4601538	4601569	1	506	297
4601569	4601604	1	506	305
4601604	4601638	1	506	297
4601638	4601669	1	510	301
4601669	4601703	1	510	309
4601703	4601738	1	506	314
4601738	4601771	1	510	318
4601771	4601803	1	515	314
4601803	4601839	1	510	309
4601839	4601871	1	506	314
4601871	4601904	1	510	318
4601904	4601939	1	510	309
4601939	4601970	1	515	314
4601970	4602003	1	510	309
4602003	4602039	1	506	305
4602039	4602071	1	510	318
4602071	4602105	1	519	309
4602105	4602139	1	515	305
4602139	4602171	1	510	309
4602171	4602203	1	510	309
4602203	4602239	1	515	314
4602239	4602270	1	515	314
4602270	4602304	1	515	305
4602304	4602339	1	515	314
4602339	4602371	1	510	309
4602371	4602405	1	510	309
4602405	4602439	1	510	309
4602439	4602471	1	510	309
4602471	4602503	1	506	305
4602503	4602540	1	506	297
4602540	4602571	1	515	305
4602571	4602605	1	510	293
4602605	4602639	1	510	284
4602639	4602670	1	510	284
4602670	4602704	1	510	284
4602704	4602740	1	515	280
4602740	4602772	1	523	280
4602772	4602804	1	515	288
4602804	4602840	1	519	284
4602840	4602870	1	515	288
4602870	4602904	1	515	288
4602904	4602940	1	510	284
4602940	4602970	1	523	288
4602970	4603004	1	510	276
4603004	4603041	1	510	276
4603041	4603071	1	519	284
4603071	4603104	1	519	284
4603104	4603140	0	-1	-1
4603140	4603172	0	-1	-1
4603172	4603205	0	-1	-1
4603205	4603241	0	-1	-1
4603241	4603271	0	-1	-1
4603271	4603304	0	-1	-1
4603304	4603341	0	-1	-1
4603341	4603372	0	-1	-1
4603372	4603405	0	-1	-1
4603405	4603441	0	-1	-1
4603441	4603471	0	-1	-1
4603471	4603504	0	-1	-1
4603504	4603541	0	-1	-1
4603541	4603571	0	-1	-1
4603571	4603605	0	-1	-1
4603605	4603641	0	-1	-1
4603641	4603672	0	-1	-1
4603672	4603705	0	-1	-1
4603705	4603742	0	-1	-1
4603742	4603772	0	-1	-1
4603772	4603805	0	-1	-1
4603805	4603842	0	-1	-1
4603842	4603871	0	-1	-1
4603871	4603905	0	-1	-1
4603905	4603942	0	-1	-1
4603942	4603971	0	-1	-1
4603971	4604005	0	-1	-1
4604005	4604042	0	-1	-1
4604042	4604073	0	-1	-1
4604073	4604105	0	-1	-1
4604105	4604142	0	-1	-1
4604142	4604173	0	-1	-1
4604173	4604205	0	-1	-1
4604205	4604242	0	-1	-1
4604242	4604272	0	-1	-1
4604272	4604311	0	-1	-1
4604311	4604342	0	-1	-1
4604342	4604372	0	-1	-1
4604372	4604405	0	-1	-1
4604405	4604442	0	-1	-1
4604442	4604472	0	-1	-1
4604472	4604506	0	-1	-1
4604506	4604542	0	-1	-1
4604542	4604573	0	-1	-1
4604573	4604605	0	-1	-1
4604605	4604642	0	-1	-1
4604642	4604673	0	-1	-1
4604673	4604706	0	-1	-1
4604706	4604742	0	-1	-1
4604742	4604772	1	548	347
4604772	4604806	0	-1	-1
4604806	4604842	0	-1	-1
4604842	4604873	0	-1	-1
4604873	4604907	0	-1	-1
4604907	4604942	0	-1	-1
4604942	4604973	0	-1	-1
4604973	4605007	0	-1	-1
4605007	4605042	0	-1	-1
4605042	4605073	0	-1	-1
4605073	4605106	1	548	347
4605106	4605142	0	-1	-1
4605142	4605173	0	-1	-1
4605173	4605206	0	-1	-1
4605206	4605242	0	-1	-1
4605242	4605273	0	-1	-1
4605273	4605307	0	-1	-1
4605307	4605342	0	-1	-1
4605342	4605374	0	-1	-1
4605374	4605408	0	-1	-1
4605408	4605442	0	-1	-1
4605442	4605473	0	-1	-1
4605473	4605508	0	-1	-1
4605508	4605543	1	527	335
4605543	4605575	1	527	335
4605575	4605608	0	-1	-1
4605608	4605643	0	-1	-1
4605643	4605674	0	-1	-1
4605674	4605708	0	-1	-1
4605708	4605743	0	-1	-1
4605743	4605774	0	-1	-1
4605774	4605807	0	-1	-1
4605807	4605843	0	-1	-1
4605843	4605874	0	-1	-1
4605874	4605908	0	-1	-1
4605908	4605943	0	-1	-1
4605943	4605974	0	-1	-1
4605974	4606008	0	-1	-1
4606008	4606043	0	-1	-1
4606043	4606075	0	-1	-1
4606075	4606107	0	-1	-1
4606107	4606143	0	-1	-1
4606143	4606174	1	531	347
4606174	4606207	0	-1	-1
4606207	4606243	0	-1	-1
4606243	4606274	0	-1	-1
4606274	4606309	0	-1	-1
4606309	4606343	0	-1	-1
4606343	4606374	1	540	347
4606374	4606408	1	548	347
4606408	4606443	0	-1	-1
4606443	4606474	0	-1	-1
4606474	4606508	0	-1	-1
4606508	4606544	0	-1	-1
4606544	4606574	0	-1	-1
4606574	4606608	0	-1	-1
4606608	4606644	0	-1	-1
4606644	4606675	0	-1	-1
4606675	4606709	1	540	347
4606709	4606744	0	-1	-1
4606744	4606776	0	-1	-1
4606776	4606808	0	-1	-1
4606808	4606844	0	-1	-1
4606844	4606875	0	-1	-1
4606875	4606909	0	-1	-1
4606909	4606944	0	-1	-1
4606944	4606975	1	531	347
4606975	4607009	0	-1	-1
4607009	4607044	0	-1	-1
4607044	4607075	1	531	347
4607075	4607108	1	540	347
4607108	4607144	1	540	339
4607144	4607175	1	540	339
4607175	4607208	0	-1	-1
4607208	4607244	0	-1	-1
4607244	4607275	0	-1	-1
4607275	4607310	0	-1	-1
4607310	4607344	0	-1	-1
4607344	4607376	0	-1	-1
4607376	4607409	0	-1	-1
4607409	4607445	0	-1	-1
4607445	4607475	0	-1	-1
4607475	4607510	0	-1	-1
4607510	4607545	0	-1	-1
4607545	4607577	0	-1	-1
4607577	4607609	0	-1	-1
4607609	4607645	0	-1	-1
4607645	4607675	0	-1	-1
4607675	4607709	0	-1	-1
4607709	4607745	0	-1	-1
4607745	4607776	0	-1	-1
4607776	4607810	0	-1	-1
4607810	4607845	0	-1	-1
4607845	4607877	0	-1	-1
4607877	4607910	0	-1	-1
4607910	4607945	0	-1	-1
4607945	4607977	0	-1	-1
4607977	4608009	0	-1	-1
4608009	4608045	0	-1	-1
4608045	4608077	0	-1	-1
4608077	4608111	0	-1	-1
4608111	4608145	0	-1	-1
4608145	4608177	0	-1	-1
4608177	4608211	0	-1	-1
4608211	4608245	0	-1	-1
4608245	4608277	0	-1	-1
4608277	4608309	0	-1	-1
4608309	4608345	1	531	347
4608345	4608377	0	-1	-1
4608377	4608411	0	-1	-1
4608411	4608455	0	-1	-1
4608455	4608479	0	-1	-1
4608479	4608515	0	-1	-1
4608515	4608546	0	-1	-1
4608546	4608577	0	-1	-1
4608577	4608610	0	-1	-1
4608610	4608646	0	-1	-1
4608646	4608679	1	531	347
4608679	4608712	1	531	347
4608712	4608746	1	531	347
4608746	4608779	1	531	347
4608779	4608812	1	531	347
4608812	4608846	1	531	347
4608846	4608879	1	531	347
4608879	4608911	1	531	347
4608911	4608946	0	-1	-1
4608946	4608977	0	-1	-1
4608977	4609010	0	-1	-1
4609010	4609046	0	-1	-1
4609046	4609077	0	-1	-1
4609077	4609112	0	-1	-1
4609112	4609146	0	-1	-1
4609146	4609179	0	-1	-1
4609179	4609210	0	-1	-1
4609210	4609250	0	-1	-1
4609250	4609280	0	-1	-1
4609280	4609311	0	-1	-1
4609311	4609346	0	-1	-1
4609346	4609377	0	-1	-1
4609377	4609411	0	-1	-1
4609411	4609447	0	-1	-1
4609447	4609478	0	-1	-1
4609478	4609512	0	-1	-1
4609512	4609547	0	-1	-1
4609547	4609578	0	-1	-1
4609578	4609611	0	-1	-1
4609611	4609647	0	-1	-1
4609647	4609678	1	548	347
4609678	4609712	0	-1	-1
4609712	4609747	1	548	347
4609747	4609779	1	548	347
4609779	4609811	0	-1	-1
4609811	4609847	1	548	347
4609847	4609878	0	-1	-1
4609878	4609912	0	-1	-1
4609912	4609948	0	-1	-1
4609948	4609979	0	-1	-1
4609979	4610011	0	-1	-1
4610011	4610048	0	-1	-1
4610048	4610078	0	-1	-1
4610078	4610112	0	-1	-1
4610112	4610148	0	-1	-1
4610148	4610179	0	-1	-1
4610179	4610211	0	-1	-1
4610211	4610248	0	-1	-1
4610248	4610278	0	-1	-1
4610278	4610312	1	531	347
4610312	4610348	0	-1	-1
4610348	4610378	1	548	347
4610378	4610412	1	548	347
4610412	4610448	1	548	347
4610448	4610478	0	-1	-1
4610478	4610512	0	-1	-1
4610512	4610548	1	531	347
4610548	4610580	0	-1	-1
4610580	4610614	1	548	347
4610614	4610648	1	540	339
4610648	4610679	1	531	330
4610679	4610712	0	-1	-1
4610712	4610748	0	-1	-1
4610748	4610780	0	-1	-1
4610780	4610812	0	-1	-1
4610812	4610849	0	-1	-1
4610849	4610879	0	-1	-1
4610879	4610912	0	-1	-1
4610912	4610949	0	-1	-1
4610949	4610980	0	-1	-1
4610980	4611012	0	-1	-1
4611012	4611049	0	-1	-1
4611049	4611079	0	-1	-1
4611079	4611112	0	-1	-1
4611112	4611149	0	-1	-1
4611149	4611180	0	-1	-1
4611180	4611214	0	-1	-1
4611214	4611249	0	-1	-1
4611249	4611279	0	-1	-1
4611279	4611313	0	-1	-1
4611313	4611349	0	-1	-1
4611349	4611380	0	-1	-1
4611380	4611413	0	-1	-1
4611413	4611449	0	-1	-1
4611449	4611479	0	-1	-1
4611479	4611513	1	531	347
4611513	4611549	0	-1	-1
4611549	4611581	1	540	339
4611581	4611613	1	540	339
4611613	4611649	0	-1	-1
4611649	4611680	0	-1	-1
4611680	4611713	0	-1	-1
4611713	4611749	0	-1	-1
4611749	4611781	0	-1	-1
4611781	4611813	0	-1	-1
4611813	4611849	0	-1	-1
4611849	4611880	0	-1	-1
4611880	4611914	0	-1	-1
4611914	4611949	0	-1	-1
4611949	4611983	0	-1	-1
4611983	4612013	0	-1	-1
4612013	4612049	0	-1	-1
4612049	4612081	0	-1	-1
4612081	4612115	0	-1	-1
4612115	4612149	0	-1	-1
4612149	4612181	0	-1	-1
4612181	4612214	0	-1	-1
4612214	4612250	0	-1	-1
4612250	4612281	0	-1	-1
4612281	4612313	1	531	347
4612313	4612350	1	531	347
4612350	4612380	1	531	347
4612380	4612414	0	-1	-1
4612414	4612450	0	-1	-1
4612450	4612480	0	-1	-1
4612480	4612514	0	-1	-1
4612514	4612550	0	-1	-1
4612550	4612582	0	-1	-1
4612582	4612614	0	-1	-1
4612614	4612650	0	-1	-1
4612650	4612681	0	-1	-1
4612681	4612715	0	-1	-1
4612715	4612750	0	-1	-1
4612750	4612781	0	-1	-1
4612781	4612814	0	-1	-1
4612814	4612850	0	-1	-1
4612850	4612882	0	-1	-1
4612882	4612915	0	-1	-1
4612915	4612950	0	-1	-1
4612950	4612981	0	-1	-1
4612981	4613016	0	-1	-1
4613016	4613050	0	-1	-1
4613050	4613081	0	-1	-1
4613081	4613116	0	-1	-1
4613116	4613150	0	-1	-1
4613150	4613181	0	-1	-1
4613181	4613215	0	-1	-1
4613215	4613250	0	-1	-1
4613250	4613282	0	-1	-1
4613282	4613316	0	-1	-1
4613316	4613351	0	-1	-1
4613351	4613381	0	-1	-1
4613381	4613416	1	531	347
4613416	4613451	0	-1	-1
4613451	4613482	1	531	347
4613482	4613515	1	531	347
4613515	4613551	1	531	347
4613551	4613582	1	531	347
4613582	4613615	0	-1	-1
4613615	4613651	1	531	347
4613651	4613683	1	531	347
4613683	4613716	1	531	347
4613716	4613752	1	531	347
4613752	4613782	1	531	347
4613782	4613815	1	531	347
4613815	4613852	1	531	347
4613852	4613883	0	-1	-1
4613883	4613916	0	-1	-1
4613916	4613953	0	-1	-1
4613953	4613983	1	531	347
4613983	4614016	1	531	347
4614016	4614052	0	-1	-1
4614052	4614083	0	-1	-1
4614083	4614116	0	-1	-1
4614116	4614152	1	531	347
4614152	4614183	0	-1	-1
4614183	4614216	0	-1	-1
4614216	4614252	0	-1	-1
4614252	4614283	0	-1	-1
4614283	4614317	0	-1	-1
4614317	4614352	0	-1	-1
4614352	4614383	0	-1	-1
4614383	4614416	0	-1	-1
4614416	4614452	1	531	347
4614452	4614482	1	531	347
4614482	4614516	0	-1	-1
4614516	4614552	0	-1	-1
4614552	4614583	0	-1	-1
4614583	4614617	0	-1	-1
4614617	4614652	0	-1	-1
4614652	4614684	0	-1	-1
4614684	4614717	0	-1	-1
4614717	4614752	1	531	347
4614752	4614784	1	531	347
4614784	4614816	1	531	347
4614816	4614852	1	531	347
4614852	4614883	0	-1	-1
4614883	4614916	0	-1	-1
4614916	4614952	0	-1	-1
4614952	4614984	0	-1	-1
4614984	4615016	0	-1	-1
4615016	4615052	0	-1	-1
4615052	4615083	0	-1	-1
4615083	4615116	1	531	347
4615116	4615153	0	-1	-1
4615153	4615183	0	-1	-1
4615183	4615217	0	-1	-1
4615217	4615253	0	-1	-1
4615253	4615284	1	531	347
4615284	4615317	0	-1	-1
4615317	4615353	0	-1	-1
4615353	4615384	0	-1	-1
4615384	4615418	0	-1	-1
4615418	4615453	0	-1	-1
4615453	4615485	1	531	347
4615485	4615518	0	-1	-1
4615518	4615553	0	-1	-1
4615553	4615585	0	-1	-1
4615585	4615618	0	-1	-1
4615618	4615653	0	-1	-1
4615653	4615683	0	-1	-1
4615683	4615717	0	-1	-1
4615717	4615753	0	-1	-1
4615753	4615785	0	-1	-1
4615785	4615818	1	540	330
4615818	4615854	1	531	330
4615854	4615884	0	-1	-1
4615884	4615918	1	540	330
4615918	4615954	1	540	330
4615954	4615984	1	540	330
4615984	4616019	1	540	330
4616019	4616054	0	-1	-1
4616054	4616084	0	-1	-1
4616084	4616118	0	-1	-1
4616118	4616154	0	-1	-1
4616154	4616185	0	-1	-1
4616185	4616217	0	-1	-1
4616217	4616254	0	-1	-1
4616254	4616285	1	548	330
4616285	4616319	0	-1	-1
4616319	4616354	0	-1	-1
4616354	4616386	0	-1	-1
4616386	4616418	1	548	330
4616418	4616454	0	-1	-1
4616454	4616484	0	-1	-1
4616484	4616519	0	-1	-1
4616519	4616554	1	540	322
4616554	4616586	0	-1	-1
4616586	4616618	0	-1	-1
4616618	4616654	0	-1	-1
4616654	4616685	0	-1	-1
4616685	4616718	0	-1	-1
4616718	4616754	0	-1	-1
4616754	4616786	0	-1	-1
4616786	4616818	0	-1	-1
4616818	4616855	0	-1	-1
4616855	4616885	0	-1	-1
4616885	4616919	0	-1	-1
4616919	4616955	0	-1	-1
4616955	4616986	0	-1	-1
4616986	4617018	0	-1	-1
4617018	4617055	0	-1	-1
4617055	4617085	0	-1	-1
4617085	4617119	0	-1	-1
4617119	4617155	0	-1	-1
4617155	4617186	0	-1	-1
4617186	4617220	0	-1	-1
4617220	4617255	0	-1	-1
4617255	4617285	0	-1	-1
4617285	4617320	0	-1	-1
4617320	4617355	0	-1	-1
4617355	4617386	0	-1	-1
4617386	4617420	0	-1	-1
4617420	4617455	0	-1	-1
4617455	4617485	0	-1	-1
4617485	4617520	0	-1	-1
4617520	4617555	0	-1	-1
4617555	4617587	0	-1	-1
4617587	4617619	0	-1	-1
4617619	4617655	0	-1	-1
4617655	4617686	0	-1	-1
4617686	4617720	0	-1	-1
4617720	4617755	0	-1	-1
4617755	4617787	0	-1	-1
4617787	4617820	0	-1	-1
4617820	4617855	0	-1	-1
4617855	4617886	0	-1	-1
4617886	4617920	0	-1	-1
4617920	4617955	0	-1	-1
4617955	4617987	0	-1	-1
4617987	4618019	0	-1	-1
4618019	4618055	0	-1	-1
4618055	4618086	0	-1	-1
4618086	4618120	0	-1	-1
4618120	4618155	0	-1	-1
4618155	4618187	0	-1	-1
4618187	4618221	0	-1	-1
4618221	4618256	0	-1	-1
4618256	4618288	0	-1	-1
4618288	4618319	0	-1	-1
4618319	4618357	0	-1	-1
4618357	4618388	0	-1	-1
4618388	4618420	0	-1	-1
4618420	4618456	0	-1	-1
4618456	4618488	0	-1	-1
4618488	4618519	0	-1	-1
4618519	4618556	0	-1	-1
4618556	4618587	0	-1	-1
4618587	4618620	0	-1	-1
4618620	4618656	0	-1	-1
4618656	4618689	0	-1	-1
4618689	4618721	0	-1	-1
4618721	4618756	0	-1	-1
4618756	4618792	0	-1	-1
4618792	4618821	0	-1	-1
4618821	4618856	0	-1	-1
4618856	4618887	0	-1	-1
4618887	4618920	0	-1	-1
4618920	4618957	0	-1	-1
4618957	4618988	0	-1	-1
4618988	4619020	0	-1	-1
4619020	4619057	0	-1	-1
4619057	4619087	0	-1	-1
4619087	4619120	0	-1	-1
4619120	4619157	0	-1	-1
4619157	4619188	0	-1	-1
4619188	4619220	0	-1	-1
4619220	4619257	0	-1	-1
4619257	4619288	0	-1	-1
4619288	4619322	0	-1	-1
4619322	4619358	0	-1	-1
4619358	4619387	0	-1	-1
4619387	4619421	0	-1	-1
4619421	4619458	0	-1	-1
4619458	4619487	0	-1	-1
4619487	4619521	0	-1	-1
4619521	4619558	0	-1	-1
4619558	4619589	0	-1	-1
4619589	4619621	0	-1	-1
4619621	4619658	0	-1	-1
4619658	4619689	0	-1	-1
4619689	4619722	0	-1	-1
4619722	4619758	0	-1	-1
4619758	4619789	0	-1	-1
4619789	4619821	0	-1	-1
4619821	4619859	0	-1	-1
4619859	4619888	0	-1	-1
4619888	4619922	0	-1	-1
4619922	4619959	0	-1	-1
4619959	4619989	0	-1	-1
4619989	4620022	0	-1	-1
4620022	4620059	0	-1	-1
4620059	4620088	0	-1	-1
4620088	4620122	0	-1	-1
4620122	4620159	1	540	330
4620159	4620189	0	-1	-1
4620189	4620221	0	-1	-1
4620221	4620259	0	-1	-1
4620259	4620289	1	531	330
4620289	4620323	1	531	330
4620323	4620359	1	531	330
4620359	4620389	1	544	335
4620389	4620422	1	531	330
4620422	4620459	1	531	330
4620459	4620488	0	-1	-1
4620488	4620523	0	-1	-1
4620523	4620559	0	-1	-1
4620559	4620590	1	556	347
4620590	4620623	0	-1	-1
4620623	4620659	1	548	347
4620659	4620689	1	540	347
4620689	4620723	1	548	347
4620723	4620759	0	-1	-1
4620759	4620789	1	548	347
4620789	4620823	0	-1	-1
4620823	4620860	0	-1	-1
4620860	4620890	0	-1	-1
4620890	4620923	0	-1	-1
4620923	4620960	0	-1	-1
4620960	4620990	1	540	339
4620990	4621023	1	540	339
4621023	4621060	1	531	330
4621060	4621089	1	531	330
4621089	4621123	1	531	330
4621123	4621160	0	-1	-1
4621160	4621189	0	-1	-1
4621189	4621222	0	-1	-1
